Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
88.85416,931.4695,8.57123,-64.50139,-1.145257,-10.98545,100.0254
88.8625,931.5511,8.571141,-64.50875,-1.145339,-10.98654,99.96366
88.87084,931.6349,8.571048,-64.51832,-1.145464,-10.98806,99.9797
88.87916,931.7181,8.570946,-64.52843,-1.145604,-10.98971,100.0147
88.8875,931.8019,8.570847,-64.53699,-1.145707,-10.991,100.0273
88.89584,931.8856,8.570746,-64.54493,-1.145796,-10.99216,100.0048
88.90418,931.971,8.570655,-64.5539,-1.145902,-10.9935,99.96949
88.9125,932.0516,8.57058,-64.56363,-1.146042,-10.99516,99.99259
88.92082,932.1344,8.570501,-64.5716,-1.146134,-10.99635,100.0189
88.92918,932.2175,8.57043,-64.58204,-1.146282,-10.99808,99.97755
88.9375,932.3016,8.570362,-64.59148,-1.146403,-10.99955,100.0325
88.94582,932.3832,8.570288,-64.60092,-1.146533,-11.00111,99.97035
88.95418,932.4678,8.570204,-64.60992,-1.146644,-11.00248,100.0144
88.9625,932.5512,8.570126,-64.61962,-1.146773,-11.00404,100.0337
88.97082,932.6335,8.570069,-64.62893,-1.146898,-11.00555,99.97166
88.97916,932.7172,8.569992,-64.639,-1.147035,-11.00717,99.98382
88.9875,932.7988,8.569889,-64.64774,-1.147148,-11.00857,100.0008
88.99584,932.8848,8.569749,-64.65713,-1.147262,-11.00998,100.0397
89.00416,932.9648,8.56963,-64.66657,-1.147396,-11.01158,99.95782
89.0125,933.0488,8.569531,-64.67463,-1.147486,-11.01275,100.0024
89.02084,933.1321,8.569406,-64.6848,-1.147627,-11.01442,99.99879
89.02918,933.2142,8.569269,-64.69615,-1.147798,-11.01637,100.0063
89.0375,933.2981,8.569132,-64.70762,-1.147966,-11.0183,100.0155
89.04582,933.3804,8.569008,-64.71701,-1.148092,-11.01982,100.0055
89.05418,933.4664,8.568895,-64.72682,-1.148216,-11.02131,99.97206
89.0625,933.5481,8.568791,-64.73552,-1.148328,-11.0227,100.0196
89.07082,933.6295,8.568692,-64.7452,-1.148462,-11.02431,100.0313
89.07918,933.714,8.568595,-64.75528,-1.148597,-11.02591,99.99074
89.0875,933.797,8.568518,-64.76487,-1.148724,-11.02744,99.98309
89.09582,933.8804,8.568414,-64.7739,-1.148839,-11.02885,100.0045
89.10416,933.9591,8.568316,-64.78171,-1.148939,-11.03012,99.9912
89.1125,934.0475,8.568244,-64.79076,-1.149037,-11.03138,100.0023
89.12084,934.1295,8.568199,-64.79895,-1.149136,-11.03264,100.0154
89.12916,934.2119,8.568144,-64.8095,-1.149287,-11.03441,99.99158
89.1375,934.2961,8.568051,-64.81989,-1.14943,-11.03609,99.97038
89.14584,934.3812,8.567938,-64.83045,-1.149573,-11.03778,100.0272
89.15418,934.4629,8.567858,-64.84034,-1.149713,-11.03944,99.9766
89.1625,934.5458,8.567805,-64.8502,-1.149847,-11.04103,100.0185
89.17082,934.6321,8.567709,-64.86096,-1.149991,-11.04273,100.0082
89.17918,934.712,8.567612,-64.87099,-1.15014,-11.04447,99.95816
89.1875,934.7937,8.567542,-64.88179,-1.1503,-11.04632,100.0203
89.19582,934.879,8.567468,-64.89322,-1.150462,-11.04819,99.98142
89.20418,934.9625,8.567368,-64.90262,-1.150584,-11.04968,100.0364
89.2125,935.0441,8.567251,-64.9101,-1.150668,-11.05079,99.99735
89.22082,935.1306,8.567148,-64.91885,-1.150765,-11.05204,100.0063
89.22916,935.2111,8.567072,-64.92675,-1.150862,-11.05328,99.97086
89.2375,935.2949,8.56698,-64.93503,-1.150956,-11.0545,100.0234
89.24584,935.3774,8.56688,-64.94464,-1.151086,-11.05607,99.96874
89.25416,935.4582,8.566812,-64.95392,-1.151212,-11.05759,100.0067
89.2625,935.5444,8.566728,-64.9659,-1.151384,-11.05955,100.0372
89.27084,935.6258,8.566644,-64.97452,-1.151495,-11.06093,100.005
89.27918,935.7105,8.566572,-64.9835,-1.151602,-11.06228,99.97451
89.2875,935.7922,8.566499,-64.99344,-1.151741,-11.06393,99.97238
89.29582,935.8768,8.566415,-65.00376,-1.15188,-11.06557,100.0362
89.30418,935.9561,8.566328,-65.01443,-1.152044,-11.06746,100.0241
89.3125,936.0418,8.56623,-65.0278,-1.152248,-11.06973,99.99825
89.32082,936.1236,8.566129,-65.04028,-1.152444,-11.07193,99.95776
89.32918,936.2094,8.566009,-65.05156,-1.152601,-11.07374,100.0256
89.3375,936.2884,8.565906,-65.06148,-1.152748,-11.07548,99.98292
89.34582,936.3758,8.565831,-65.0704,-1.152846,-11.07673,99.99056
89.35416,936.4574,8.565734,-65.08021,-1.152982,-11.07835,99.98184
89.3625,936.5401,8.565612,-65.08998,-1.153114,-11.07993,100.0352
89.37084,936.6225,8.565489,-65.10144,-1.153285,-11.08189,100.0113
89.37916,936.7091,8.565399,-65.11362,-1.15346,-11.08388,99.9684
89.3875,936.7906,8.565309,-65.12389,-1.153607,-11.08561,100.0233
89.39584,936.8734,8.565201,-65.13416,-1.15375,-11.0873,100.043
89.40418,936.9568,8.565118,-65.14487,-1.153902,-11.08907,99.94374
89.4125,937.0394,8.565048,-65.1545,-1.15403,-11.09062,100.0277
89.42082,937.1228,8.564937,-65.16406,-1.154156,-11.09214,99.98554
89.42918,937.2051,8.564812,-65.17604,-1.154339,-11.09422,99.97658
89.4375,937.2872,8.564712,-65.18682,-1.154495,-11.09603,100.0172
89.44582,937.3735,8.564619,-65.1982,-1.154652,-11.09785,99.9942
89.45418,937.4538,8.564511,-65.20556,-1.154736,-11.09898,99.97301
89.4625,937.5387,8.56441,-65.21407,-1.154832,-11.10021,100.0157
89.47082,937.6199,8.56432,-65.22313,-1.154951,-11.10167,100.0312
89.47916,937.7024,8.564251,-65.23253,-1.155074,-11.10317,100.0022
89.4875,937.7882,8.564172,-65.24272,-1.155206,-11.10475,99.97962
89.49584,937.8707,8.564093,-65.2528,-1.155345,-11.1064,100.0224
89.50416,937.9532,8.564025,-65.26407,-1.155511,-11.10831,99.95092
89.5125,938.036,8.563941,-65.273,-1.155623,-11.1097,100.0061
89.52084,938.1176,8.56385,-65.28468,-1.155801,-11.11172,100.0193
89.52918,938.2038,8.56375,-65.29484,-1.15593,-11.11328,100.0184
89.5375,938.2836,8.563647,-65.30574,-1.156096,-11.11518,99.96991
89.54582,938.3694,8.563525,-65.31726,-1.156256,-11.11705,99.99778
89.55418,938.4507,8.563431,-65.32765,-1.156406,-11.1188,99.98206
89.5625,938.5359,8.563356,-65.33886,-1.156562,-11.12061,100.0442
89.57082,938.6178,8.563262,-65.34742,-1.156668,-11.12195,99.97968
89.57918,938.7015,8.563149,-65.35738,-1.1568,-11.12354,100.0121
89.5875,938.7851,8.563038,-65.36641,-1.156911,-11.12492,99.99525
89.59582,938.8686,8.562957,-65.37612,-1.157039,-11.12646,100.014
89.60416,938.9489,8.562875,-65.38348,-1.157122,-11.12758,100.0388
89.6125,939.034,8.562796,-65.39454,-1.157275,-11.12936,99.93722
89.62084,939.1161,8.562753,-65.4041,-1.157403,-11.13091,99.99676
89.62916,939.1992,8.56272,-65.41284,-1.157509,-11.13224,100.0305
89.6375,939.2841,8.562639,-65.4226,-1.157633,-11.13375,99.98945
89.64584,939.3666,8.562522,-65.43098,-1.157733,-11.13502,99.98044
89.65418,939.4497,8.562414,-65.43989,-1.157843,-11.1364,100.0339
89.6625,939.5328,8.562324,-65.449,-1.157957,-11.13781,99.9935
89.67082,939.6162,8.562234,-65.45779,-1.158063,-11.13915,99.99086
89.67918,939.6965,8.562126,-65.46568,-1.158158,-11.14038,99.99715
89.6875,939.7824,8.562031,-65.47468,-1.158262,-11.14169,99.99481
89.69582,939.8644,8.561932,-65.48241,-1.158348,-11.14283,99.97047
89.70418,939.948,8.56182,-65.49124,-1.158455,-11.14418,100.0144
89.7125,940.0292,8.561725,-65.50098,-1.158589,-11.14578,100.0337
89.72082,940.1131,8.561664,-65.51113,-1.158724,-11.1474,99.98444
89.72916,940.1997,8.561595,-65.5216,-1.158858,-11.149,99.97153
89.7375,940.2786,8.561512,-65.53116,-1.158996,-11.15064,100.0323
89.74584,940.3636,8.561438,-65.54257,-1.159156,-11.1525,99.98688
89.75416,940.4478,8.561356,-65.55426,-1.159325,-11.15444,100.0009
89.7625,940.5294,8.56127,-65.56379,-1.159453,-11.15599,100.0191
89.77084,940.6142,8.561158,-65.57474,-1.159604,-11.15775,100.0044
89.77918,940.6965,8.561078,-65.58462,-1.159738,-11.15936,99.97592
89.7875,940.7799,8.561008,-65.59472,-1.159874,-11.16098,100.0363
89.79582,940.8603,8.560894,-65.60432,-1.160007,-11.16258,99.96151
89.80418,940.9438,8.560754,-65.61462,-1.160147,-11.16424,100.0052
89.8125,941.0292,8.560645,-65.62554,-1.160294,-11.16598,100.0078
89.82082,941.1106,8.560536,-65.63516,-1.160425,-11.16755,100.0028
89.82918,941.1942,8.560398,-65.64366,-1.160523,-11.16881,100.0001
89.8375,941.2781,8.560275,-65.65115,-1.160598,-11.16985,100.0153
89.84582,941.3614,8.560181,-65.66069,-1.160721,-11.17135,99.96719
89.85416,941.4438,8.560112,-65.66812,-1.160799,-11.17242,100.0118
89.8625,941.5264,8.560039,-65.6759,-1.160884,-11.17355,100.0234
89.87084,941.6102,8.559934,-65.68363,-1.160964,-11.17463,99.96626
89.87916,941.692,8.559844,-65.69111,-1.161045,-11.17573,100.0169
89.8875,941.7762,8.559758,-65.69934,-1.161135,-11.17692,99.99669
89.89584,941.8586,8.559679,-65.70781,-1.161237,-11.17821,99.98322
89.90418,941.9411,8.559598,-65.7182,-1.161381,-11.17992,100.0468
89.9125,942.0241,8.559531,-65.72765,-1.161502,-11.1814,99.97199
89.92082,942.11,8.559464,-65.73803,-1.161636,-11.183,100.0183
89.92918,942.1903,8.559394,-65.74788,-1.161774,-11.18465,99.99674
89.9375,942.2744,8.559305,-65.7598,-1.161948,-11.18664,99.98329
89.94582,942.3566,8.559188,-65.77094,-1.16211,-11.18852,99.99181
89.95418,942.44,8.559082,-65.78228,-1.162272,-11.19039,99.99591
89.9625,942.5236,8.558985,-65.79328,-1.162427,-11.1922,99.99344
89.97082,942.6051,8.558887,-65.80362,-1.162573,-11.19392,100.0189
89.97916,942.6902,8.558774,-65.8128,-1.162681,-11.19528,100.0044
89.9875,942.7742,8.558664,-65.82257,-1.162807,-11.19681,99.96055
89.99584,942.8562,8.558593,-65.83154,-1.162921,-11.19822,100.0448
90.00416,942.9406,8.55852,-65.84081,-1.163034,-11.19963,99.97203
90.0125,943.0209,8.558414,-65.84907,-1.163137,-11.20094,100.0233
90.02084,943.1063,8.558314,-65.85855,-1.163251,-11.20235,99.98795
90.02918,943.1882,8.558234,-65.86824,-1.16338,-11.20392,99.99451
90.0375,943.2699,8.558147,-65.87812,-1.163516,-11.20554,100.0113
90.04582,943.3551,8.558043,-65.88918,-1.163666,-11.2073,100.0016
90.05418,943.4371,8.557939,-65.89876,-1.163793,-11.20884,99.94769
90.0625,943.5218,8.557843,-65.90928,-1.163933,-11.21051,100.0495
90.07082,943.6024,8.557753,-65.91715,-1.164026,-11.21172,99.98876
90.07918,943.687,8.557652,-65.92708,-1.164152,-11.21325,99.95
90.0875,943.7699,8.557539,-65.9355,-1.16425,-11.21451,100.0545
90.09582,943.8532,8.557434,-65.94478,-1.164366,-11.21595,100.0042
90.10416,943.9366,8.557316,-65.95189,-1.164434,-11.21692,99.98862
90.1125,944.0207,8.557209,-65.96078,-1.164539,-11.21825,100.0226
90.12084,944.1007,8.557108,-65.96816,-1.164623,-11.21937,100.0148
90.12916,944.1863,8.557016,-65.97408,-1.164656,-11.22001,99.96335
90.1375,944.2705,8.556909,-65.98145,-1.164726,-11.22101,99.99884
90.14584,944.3515,8.556809,-65.98876,-1.164806,-11.22209,100.0626
90.15418,944.4329,8.556699,-65.99824,-1.164932,-11.22362,99.94699
90.1625,944.5179,8.556576,-66.00674,-1.165025,-11.22484,99.99578
90.17082,944.5999,8.556486,-66.01614,-1.165148,-11.22634,99.99731
90.17918,944.6836,8.556431,-66.02412,-1.165233,-11.22748,99.99869
90.1875,944.767,8.556378,-66.03313,-1.165342,-11.22884,100.0344
90.19582,944.8488,8.55628,-66.04063,-1.165423,-11.22994,99.94866
90.20418,944.9347,8.556178,-66.0504,-1.165542,-11.2314,100.0226
90.2125,945.0156,8.556101,-66.06056,-1.165684,-11.2331,100.0135
90.22082,945.0974,8.556036,-66.06838,-1.165772,-11.23426,100.0043
90.22916,945.1819,8.555966,-66.07636,-1.165854,-11.23536,99.99634
90.2375,945.2656,8.555894,-66.08476,-1.165949,-11.2366,100.0024
90.24584,945.3488,8.555806,-66.09298,-1.166041,-11.23781,100.0027
90.25416,945.4313,8.555678,-66.10134,-1.166139,-11.23907,100.0103
90.2625,945.5137,8.55553,-66.11098,-1.166266,-11.24061,99.99142
90.27084,945.5969,8.555408,-66.12129,-1.166405,-11.24226,99.97291
90.27918,945.6806,8.555328,-66.13082,-1.166525,-11.24374,100.0349
90.2875,945.7651,8.555246,-66.13819,-1.166593,-11.24472,99.95134
90.29582,945.845,8.555144,-66.14491,-1.166662,-11.2457,100.047
90.30418,945.9288,8.555051,-66.1539,-1.16677,-11.24706,99.98613
90.3125,946.0131,8.554959,-66.1647,-1.166916,-11.24878,99.96137
90.32082,946.0974,8.554872,-66.17361,-1.167021,-11.25011,100.0243
90.32918,946.1778,8.554809,-66.18255,-1.167137,-11.25156,100.0238
90.3375,946.2616,8.554766,-66.19188,-1.167252,-11.25298,99.97265
90.34582,946.3449,8.554705,-66.20105,-1.167365,-11.25439,100.0068
90.35416,946.4281,8.554601,-66.20907,-1.167453,-11.25555,100.0296
90.3625,946.5111,8.554497,-66.21803,-1.167562,-11.25692,99.97286
90.37084,946.5934,8.554406,-66.22898,-1.167717,-11.25874,99.98766
90.37916,946.6781,8.554309,-66.23832,-1.16783,-11.26014,100.0278
90.3875,946.7588,8.554194,-66.24613,-1.16792,-11.26133,99.9817
90.39584,946.8449,8.5541,-66.25241,-1.16796,-11.26204,99.98794
90.40418,946.9259,8.554042,-66.25886,-1.168019,-11.26292,100.0303
90.4125,947.0118,8.553962,-66.26704,-1.168102,-11.26404,99.98068
90.42082,947.0931,8.553842,-66.27397,-1.168171,-11.26503,99.99684
90.42918,947.1769,8.553759,-66.28034,-1.16822,-11.26582,99.96808
90.4375,947.2599,8.5537,-66.28782,-1.168297,-11.26688,100.0398
90.44582,947.3453,8.553612,-66.29485,-1.168356,-11.26776,100.0192
90.45418,947.428,8.553515,-66.29991,-1.16838,-11.26832,99.98399
90.4625,947.5109,8.553436,-66.30703,-1.168448,-11.2693,99.97644
90.47082,947.5912,8.553361,-66.31491,-1.168542,-11.27052,100.0427
90.47916,947.6769,8.553266,-66.32425,-1.168651,-11.27189,99.98082
90.4875,947.759,8.553141,-66.33301,-1.16876,-11.27326,100.0058
90.49584,947.8436,8.553012,-66.34063,-1.168833,-11.27429,99.98749
90.50416,947.9266,8.552905,-66.34704,-1.168886,-11.27512,100.0009
90.5125,948.0101,8.552786,-66.35626,-1.168999,-11.27653,99.97582
90.52084,948.0918,8.552687,-66.36478,-1.169103,-11.27785,100.0516
90.52918,948.1745,8.552599,-66.37434,-1.169226,-11.27936,99.96578
90.5375,948.2595,8.552491,-66.38468,-1.169358,-11.28095,100.0194
90.54582,948.3403,8.552394,-66.39359,-1.169473,-11.28238,100.0095
90.55418,948.4235,8.552306,-66.40238,-1.169578,-11.28371,99.98879
90.5625,948.5082,8.552194,-66.41175,-1.16969,-11.28511,100.0034
90.57082,948.5894,8.552069,-66.41884,-1.169764,-11.28614,99.98094
90.57918,948.6735,8.551972,-66.42872,-1.169888,-11.28766,100.0172
90.5875,948.7555,8.55193,-66.44082,-1.17007,-11.28974,100.0018
90.59582,948.8397,8.551863,-66.44991,-1.170177,-11.29109,100.0116
90.60416,948.9218,8.551734,-66.45866,-1.170285,-11.29244,99.99652
90.6125,949.0051,8.551622,-66.46592,-1.170354,-11.29343,99.96928
90.62084,949.0892,8.551535,-66.47392,-1.170437,-11.29455,100.0054
90.62916,949.1736,8.551421,-66.4835,-1.170555,-11.29601,100.0333
90.6375,949.2556,8.551321,-66.49232,-1.170664,-11.29739,99.97676
90.64584,949.3375,8.551254,-66.50282,-1.17081,-11.29911,99.99299
90.65418,949.4215,8.551202,-66.51503,-1.170987,-11.30114,100.0279
90.6625,949.505,8.551124,-66.52388,-1.171092,-11.30247,99.9983
90.67082,949.5881,8.550996,-66.53151,-1.171171,-11.30356,99.96801
90.67918,949.6709,8.550898,-66.5419,-1.171312,-11.30523,100.0233
90.6875,949.755,8.550828,-66.55132,-1.171427,-11.30667,99.99689
90.69582,949.8371,8.550743,-66.56138,-1.171563,-11.3083,99.98194
90.70418,949.9206,8.550672,-66.57192,-1.171705,-11.30999,99.99431
90.7125,950.0049,8.550581,-66.58085,-1.171808,-11.31131,99.9743
90.72082,950.0876,8.550468,-66.58936,-1.171907,-11.31259,100.0388
90.72916,950.1705,8.550343,-66.59563,-1.171957,-11.31339,100.0512
90.7375,950.2536,8.550234,-66.60132,-1.171993,-11.31406,99.91981
90.74584,950.3366,8.550122,-66.60925,-1.172078,-11.3152,100.0423
90.75416,950.4179,8.550019,-66.6175,-1.172177,-11.31647,100
90.7625,950.5043,8.549908,-66.62599,-1.172264,-11.31763,100.0038
90.77084,950.5862,8.549816,-66.63419,-1.172359,-11.31887,99.98861
90.77918,950.6705,8.549725,-66.64382,-1.172478,-11.32034,99.96139
90.7875,950.7512,8.549601,-66.65172,-1.17257,-11.32155,100.0052
90.79582,950.8358,8.549501,-66.66212,-1.172705,-11.32318,100.0154
90.80418,950.9186,8.549445,-66.67304,-1.172857,-11.32496,100.0081
90.8125,951.0018,8.549376,-66.68303,-1.172987,-11.32654,99.98378
90.82082,951.0822,8.549289,-66.69472,-1.173163,-11.32856,100.0314
90.82918,951.1688,8.5492,-66.70762,-1.173347,-11.33066,99.99848
90.8375,951.2531,8.549111,-66.71806,-1.173484,-11.3323,100.0063
90.84582,951.3332,8.549026,-66.7262,-1.173583,-11.33357,99.97586
90.85416,951.4178,8.54891,-66.73645,-1.173714,-11.33516,100.0248
90.8625,951.5003,8.548784,-66.74392,-1.17379,-11.33622,99.98666
90.87084,951.5836,8.548691,-66.75331,-1.173907,-11.33766,100.0149
90.87916,951.665,8.548581,-66.7618,-1.174009,-11.33898,99.98647
90.8875,951.7482,8.548432,-66.7693,-1.174084,-11.34002,100.0124
90.89584,951.8352,8.548306,-66.77957,-1.174208,-11.34154,99.98242
90.90418,951.9139,8.548211,-66.7848,-1.174248,-11.34225,99.99178
90.9125,951.9972,8.548126,-66.79151,-1.174305,-11.34312,99.99731
90.92082,952.0842,8.548028,-66.80224,-1.174439,-11.34473,100.0089
90.92918,952.1653,8.54793,-66.80953,-1.174516,-11.3458,99.99394
90.9375,952.247,8.547858,-66.81658,-1.174586,-11.34679,100.0113
90.94582,952.3331,8.547775,-66.82743,-1.174725,-11.34846,99.97486
90.95418,952.4155,8.547691,-66.83528,-1.174811,-11.3496,100.0196
90.9625,952.4992,8.547632,-66.84345,-1.174899,-11.35079,100.0083
90.97082,952.5797,8.547582,-66.85161,-1.174997,-11.35205,99.96451
90.97916,952.6657,8.5475,-66.86191,-1.175125,-11.35361,100.0257
90.9875,952.7484,8.54742,-66.87282,-1.175277,-11.3554,100.011
90.99584,952.8309,8.547313,-66.87968,-1.17534,-11.35634,99.99911
91.00416,952.913,8.547201,-66.88476,-1.175365,-11.3569,100.0076
91.0125,952.9976,8.547094,-66.89444,-1.175484,-11.35836,99.98356
91.02084,953.0799,8.546999,-66.90124,-1.175546,-11.35929,100.0033
91.02918,953.1626,8.54693,-66.90634,-1.17557,-11.35984,99.98472
91.0375,953.2453,8.546858,-66.91411,-1.175652,-11.36096,100.0033
91.04582,953.3325,8.546762,-66.92216,-1.175726,-11.36199,100.0014
91.05418,953.4088,8.546676,-66.929,-1.175809,-11.36311,100.0103
91.0625,953.4968,8.546591,-66.93682,-1.175876,-11.36408,99.99272
91.07082,953.5803,8.546491,-66.94496,-1.175963,-11.36525,100.0343
91.07918,953.6611,8.546408,-66.95572,-1.176117,-11.36706,99.96656
91.0875,953.7459,8.546332,-66.96695,-1.176268,-11.36884,100.0168
91.09582,953.828,8.546243,-66.97482,-1.176355,-11.37,100.0159
91.10416,953.9114,8.546141,-66.98545,-1.176498,-11.3717,99.98644
91.1125,953.9929,8.54603,-66.99828,-1.176694,-11.37393,99.99068
91.12084,954.0775,8.545924,-67.00988,-1.176854,-11.37579,100.0011
91.12916,954.1598,8.545829,-67.01928,-1.176973,-11.37726,99.98462
91.1375,954.2449,8.545736,-67.02874,-1.177085,-11.37867,100.0187
91.14584,954.327,8.545651,-67.036,-1.177158,-11.3797,99.99797
91.15418,954.4098,8.545551,-67.04288,-1.17722,-11.38062,99.98715
91.1625,954.495,8.545444,-67.05138,-1.17731,-11.38181,100.0046
91.17082,954.5746,8.545369,-67.05696,-1.177355,-11.38256,100.0002
91.17918,954.6586,8.545309,-67.06597,-1.17746,-11.3839,100.0077
91.1875,954.7418,8.545226,-67.07522,-1.177572,-11.38531,99.97724
91.19582,954.8246,8.545122,-67.08132,-1.177617,-11.38607,100.0198
91.20418,954.9069,8.545019,-67.08874,-1.177692,-11.38711,100.0134
91.2125,954.9892,8.544921,-67.0985,-1.177819,-11.38866,99.99024
91.22082,955.071,8.544811,-67.10803,-1.177941,-11.39017,99.98437
91.22916,955.1575,8.544687,-67.11938,-1.178089,-11.39192,100.002
91.2375,955.2386,8.544568,-67.12918,-1.17822,-11.39351,100.0346
91.24584,955.3234,8.544447,-67.13803,-1.178318,-11.39478,100.0087
91.25416,955.4069,8.544328,-67.14772,-1.17844,-11.39628,99.967
91.2625,955.4882,8.54422,-67.1566,-1.17855,-11.39766,100.0104
91.27084,955.572,8.544129,-67.166,-1.178664,-11.39909,100.008
91.27918,955.6559,8.544051,-67.17535,-1.178777,-11.4005,99.96955
91.2875,955.7401,8.543957,-67.18393,-1.178872,-11.40174,100.0399
91.29582,955.8203,8.543844,-67.19224,-1.178973,-11.40305,99.97066
91.30418,955.9062,8.543739,-67.2021,-1.179091,-11.40451,100.0272
91.3125,955.9891,8.543656,-67.20944,-1.179163,-11.40553,99.98162
91.32082,956.0726,8.54359,-67.21731,-1.179245,-11.40665,99.99813
91.32918,956.1545,8.543547,-67.2253,-1.179334,-11.40784,99.99476
91.3375,956.2386,8.543475,-67.23829,-1.179526,-11.41001,100.0049
91.34582,956.3222,8.543368,-67.24898,-1.179668,-11.41171,100.0039
91.35416,956.4046,8.54328,-67.25749,-1.179767,-11.41299,99.97584
91.3625,956.4894,8.543195,-67.26899,-1.179924,-11.41484,100.0938
91.37084,956.5709,8.543106,-67.27832,-1.180044,-11.41633,99.92488
91.37916,956.6535,8.543,-67.28736,-1.180154,-11.41771,99.97351
91.3875,956.7352,8.542912,-67.29766,-1.180293,-11.41938,100.0043
91.39584,956.8194,8.54283,-67.30876,-1.180443,-11.42114,100.032
91.40418,956.9024,8.542726,-67.3209,-1.180618,-11.42317,99.99972
91.4125,956.9845,8.542594,-67.33124,-1.180757,-11.42483,99.99238
91.42082,957.0684,8.542472,-67.33812,-1.180815,-11.42572,99.99976
91.42918,957.1507,8.542364,-67.34638,-1.180908,-11.42694,99.98476
91.4375,957.2337,8.542261,-67.35475,-1.181002,-11.42817,100.0212
91.44582,957.3187,8.542144,-67.362,-1.181064,-11.4291,99.99562
91.45418,957.4001,8.542056,-67.37036,-1.181162,-11.43036,99.97176
91.4625,957.4839,8.541991,-67.37769,-1.18123,-11.43135,100.0182
91.47082,957.5672,8.541899,-67.38294,-1.181255,-11.43191,100.0082
91.47916,957.6506,8.541796,-67.38941,-1.181307,-11.43274,99.97088
91.4875,957.7343,8.541705,-67.39588,-1.181356,-11.43354,100.0285
91.49584,957.8189,8.541612,-67.4032,-1.181422,-11.43451,100.0034
91.50416,957.9003,8.541522,-67.41047,-1.181498,-11.43556,100.0065
91.5125,957.9849,8.541454,-67.41968,-1.181605,-11.43692,99.97597
91.52084,958.0656,8.541363,-67.42848,-1.181716,-11.43832,100.0389
91.52918,958.1482,8.541249,-67.43858,-1.181847,-11.43991,99.95905
91.5375,958.2314,8.541132,-67.44856,-1.181975,-11.44147,100.0294
91.54582,958.3149,8.541034,-67.45922,-1.182117,-11.44317,99.97657
91.55418,958.4007,8.540938,-67.46831,-1.182218,-11.44447,99.99543
91.5625,958.4821,8.540832,-67.47719,-1.182327,-11.44585,100.0152
91.57082,958.566,8.54075,-67.48712,-1.182451,-11.44738,100.0222
91.57918,958.6468,8.540681,-67.49745,-1.182594,-11.44909,99.96363
91.5875,958.7338,8.540611,-67.50722,-1.182704,-11.45048,100.0206
91.59582,958.815,8.540497,-67.51501,-1.182791,-11.45164,99.98925
91.60416,958.8982,8.540399,-67.52424,-1.182903,-11.45305,99.99968
91.6125,958.9805,8.540353,-67.53142,-1.182973,-11.45405,99.99481
91.62084,959.0634,8.540291,-67.54053,-1.183082,-11.45544,100.0062
91.62916,959.1454,8.540204,-67.54853,-1.183171,-11.45662,100.0169
91.6375,959.2299,8.540137,-67.55761,-1.183275,-11.45794,99.98648
91.64584,959.3121,8.540088,-67.5647,-1.183343,-11.45893,99.97397
91.65418,959.3976,8.539993,-67.57249,-1.183416,-11.45995,99.98769
91.6625,959.4795,8.539891,-67.57852,-1.183463,-11.46073,100.0238
91.67082,959.5609,8.539795,-67.58612,-1.183544,-11.46184,100.0314
91.67918,959.6441,8.539726,-67.59462,-1.18364,-11.46308,100.0074
91.6875,959.7281,8.539639,-67.6021,-1.18371,-11.46409,99.96828
91.69582,959.8109,8.539514,-67.60982,-1.18379,-11.46519,99.99274
91.70418,959.8949,8.539409,-67.61699,-1.183854,-11.46613,100.0011
91.7125,959.9775,8.539326,-67.62537,-1.183949,-11.46736,100.0025
91.72082,960.0609,8.53922,-67.63435,-1.184055,-11.46872,100.009
91.72916,960.142,8.539087,-67.64418,-1.184186,-11.4703,99.96447
91.7375,960.2274,8.538978,-67.65276,-1.184276,-11.4715,100.0206
91.74584,960.308,8.53888,-67.66231,-1.184402,-11.47304,100.0044
91.75416,960.3929,8.538759,-67.67184,-1.184515,-11.47445,100.0398
91.7625,960.4749,8.538642,-67.6802,-1.184611,-11.4757,99.96416
91.77084,960.558,8.53855,-67.69156,-1.184768,-11.47755,100.0193
91.77918,960.6426,8.538453,-67.7024,-1.184909,-11.47924,99.98022
91.7875,960.7247,8.538351,-67.71013,-1.184992,-11.48035,100.0262
91.79582,960.8082,8.538272,-67.71845,-1.185082,-11.48155,99.97668
91.80418,960.8898,8.538199,-67.72611,-1.185164,-11.48267,100.0031
91.8125,960.9738,8.538118,-67.73499,-1.185266,-11.48397,99.99492
91.82082,961.059,8.538034,-67.74514,-1.18539,-11.4855,100.0267
91.82918,961.14,8.537961,-67.75374,-1.185494,-11.48683,99.97906
91.8375,961.2231,8.537884,-67.7628,-1.185602,-11.4882,99.98399
91.84582,961.3062,8.537764,-67.77253,-1.185724,-11.4897,100.0136
91.85416,961.3924,8.537616,-67.77986,-1.185786,-11.49062,99.98766
91.8625,961.4742,8.537497,-67.78661,-1.185848,-11.49154,100.011
91.87084,961.5547,8.5374,-67.79422,-1.185933,-11.49269,99.99394
91.87916,961.639,8.537276,-67.80388,-1.18605,-11.49414,100.0036
91.8875,961.7212,8.537158,-67.81359,-1.186174,-11.49566,99.995
91.89584,961.8049,8.537078,-67.8222,-1.18627,-11.49692,100.0216
91.90418,961.8888,8.536986,-67.82918,-1.18633,-11.49783,99.98535
91.9125,961.9712,8.536879,-67.8357,-1.186385,-11.49868,100.0112
