Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
32.4625,689.0275,4.885188,-31.30291,0.3512497,4.024165,99.99375
32.47083,689.1947,4.884856,-31.32056,0.350921,4.020674,99.99852
32.47917,689.3587,4.884531,-31.33841,0.350585,4.0171,100.0102
32.4875,689.5241,4.884212,-31.35732,0.3502228,4.013224,100.0028
32.49584,689.6926,4.883884,-31.37573,0.3498761,4.009524,100.0013
32.50416,689.8578,4.883546,-31.39472,0.3495117,4.005622,99.9847
32.5125,690.0261,4.883206,-31.41309,0.349166,4.001935,100.0072
32.52083,690.1906,4.88288,-31.43124,0.3488228,3.998275,100.0066
32.52917,690.3576,4.882562,-31.44891,0.3484942,3.994782,100.027
32.5375,690.5238,4.882225,-31.46682,0.3481585,3.991208,99.96378
32.54584,690.6906,4.88187,-31.48459,0.3478274,3.987684,100.0154
32.55416,690.8568,4.881534,-31.50406,0.3474519,3.983652,99.98003
32.5625,691.0224,4.881206,-31.5231,0.3470872,3.979742,100.0274
32.57084,691.1874,4.880884,-31.54045,0.3467655,3.976327,99.98809
32.57916,691.3522,4.880566,-31.55702,0.3464636,3.973137,100.0201
32.5875,691.523,4.880246,-31.57407,0.3461541,3.969859,99.98402
32.59583,691.6869,4.879952,-31.59106,0.3458407,3.966536,99.98422
32.60417,691.8531,4.879676,-31.60696,0.3455571,3.963555,100.0148
32.6125,692.0192,4.879393,-31.62351,0.345257,3.960383,99.98641
32.62084,692.1862,4.879109,-31.63975,0.3449654,3.957309,99.99957
32.62916,692.35,4.878846,-31.65486,0.3447004,3.954539,99.98205
32.6375,692.5192,4.878572,-31.67075,0.34442,3.95159,100.0441
32.64583,692.682,4.878282,-31.6874,0.3441142,3.948354,99.98609
32.65417,692.8504,4.877976,-31.70548,0.3437774,3.944757,99.99828
32.6625,693.0159,4.877668,-31.72334,0.3434435,3.941195,99.98858
32.67084,693.1811,4.877374,-31.74112,0.3431114,3.937653,100.0086
32.67916,693.3485,4.87707,-31.76,0.3427536,3.933814,100.0015
32.6875,693.514,4.876766,-31.7788,0.342396,3.929978,100.0103
32.69584,693.6821,4.876459,-31.79802,0.3420296,3.926041,99.99004
32.70416,693.848,4.876148,-31.81735,0.3416592,3.922056,100.0227
32.7125,694.0134,4.875832,-31.83684,0.3412844,3.918019,99.97398
32.72083,694.1789,4.875498,-31.85528,0.3409365,3.91429,99.9711
32.72917,694.349,4.875184,-31.87455,0.3405713,3.910362,100.0184
32.7375,694.5092,4.874884,-31.89296,0.3402202,3.906593,100.03
32.74584,694.679,4.874579,-31.91205,0.3398594,3.902714,99.9741
32.75416,694.8446,4.874283,-31.93069,0.3395072,3.898931,100.012
32.7625,695.0115,4.874002,-31.94825,0.3391836,3.895474,100.0029
32.77083,695.1764,4.873696,-31.96706,0.3388266,3.891635,99.98476
32.77917,695.3436,4.873382,-31.98575,0.3384744,3.88785,100.0072
32.7875,695.51,4.873064,-32.00416,0.3381292,3.884144,100.0092
32.79584,695.6764,4.872758,-32.02208,0.337796,3.880578,99.99126
32.80416,695.8406,4.872476,-32.03959,0.337472,3.877114,99.99462
32.8125,696.0084,4.872188,-32.05753,0.3371398,3.873555,99.98839
32.82084,696.1725,4.871896,-32.0754,0.3368065,3.869984,100.0048
32.82916,696.3413,4.871614,-32.0939,0.3364614,3.866278,100.0436
32.8375,696.5062,4.871318,-32.11212,0.3361198,3.86261,99.97197
32.84583,696.6728,4.871011,-32.13104,0.335762,3.858756,99.99535
32.85417,696.84,4.870728,-32.1492,0.3354246,3.855136,100.0088
32.8625,697.0064,4.870468,-32.16724,0.3350892,3.85154,100.0002
32.87084,697.1722,4.870216,-32.1853,0.3347531,3.847932,99.99234
32.87916,697.3398,4.869951,-32.20394,0.3344038,3.844174,100.0012
32.8875,697.5032,4.869687,-32.22281,0.334045,3.840308,100
32.89583,697.6692,4.869406,-32.2403,0.3337239,3.836872,100.0153
32.90417,697.8362,4.869124,-32.2589,0.333375,3.833117,99.99152
32.9125,698.0024,4.868844,-32.27626,0.3330572,3.829717,99.98306
32.92084,698.1684,4.868564,-32.29376,0.332736,3.82628,100.0366
32.92916,698.3337,4.868264,-32.31079,0.332426,3.82297,99.95901
32.9375,698.5012,4.867963,-32.32844,0.3321024,3.819504,99.99745
32.94584,698.6676,4.867658,-32.34663,0.3317642,3.815867,100.0166
32.95416,698.8328,4.867361,-32.36496,0.3314212,3.812176,99.989
32.9625,699,4.867065,-32.38291,0.33109,3.808622,100.015
32.97083,699.1686,4.866777,-32.4008,0.3307617,3.805099,100.0043
32.97917,699.3321,4.866506,-32.41929,0.3304138,3.801349,99.97579
32.9875,699.4972,4.866234,-32.43642,0.3301015,3.798011,100.0172
32.99584,699.666,4.86596,-32.45411,0.3297785,3.794547,99.98147
33.00416,699.8328,4.8657,-32.47219,0.329444,3.790952,100.0148
33.0125,699.9986,4.865456,-32.49,0.3291156,3.787426,100.0132
33.02083,700.1636,4.865213,-32.50664,0.328816,3.784231,99.98125
33.02917,700.332,4.864962,-32.52399,0.3285018,3.780867,100.0096
33.0375,700.4969,4.864705,-32.5416,0.3281775,3.777387,99.99901
33.04584,700.6626,4.864446,-32.55954,0.3278465,3.773828,99.98476
33.05416,700.828,4.864176,-32.57816,0.3274974,3.770061,100.0008
33.0625,700.9934,4.863907,-32.59622,0.3271629,3.766461,99.99491
33.07084,701.1602,4.863638,-32.61493,0.3268132,3.762686,99.99984
33.07916,701.3274,4.863378,-32.63448,0.3264427,3.75867,100.009
33.0875,701.4966,4.863108,-32.65286,0.3261038,3.755019,100.0271
33.09583,701.6594,4.862816,-32.67203,0.3257391,3.75107,100.0289
33.10417,701.8254,4.862533,-32.69186,0.3253608,3.746963,99.94978
33.1125,701.9953,4.862276,-32.7105,0.3250161,3.743244,99.99836
33.12084,702.1588,4.862004,-32.72834,0.3246861,3.739692,99.99228
33.12916,702.3261,4.861737,-32.7475,0.3243262,3.735796,100.0215
33.1375,702.494,4.861485,-32.7659,0.3239859,3.732124,99.99812
33.14583,702.6588,4.861233,-32.78458,0.323636,3.728344,99.99988
33.15417,702.8257,4.860984,-32.80414,0.3232661,3.72433,99.99999
33.1625,702.9913,4.860731,-32.82246,0.322926,3.72066,99.97961
33.17084,703.1556,4.860481,-32.84209,0.3225521,3.7166,100.0377
33.17916,703.3236,4.860238,-32.86094,0.3222013,3.712804,99.95653
33.1875,703.4914,4.859974,-32.87991,0.3218471,3.70897,100.0063
33.19584,703.6554,4.859698,-32.89933,0.3214783,3.704967,100.0093
33.20416,703.8228,4.859441,-32.91887,0.32111,3.700968,99.99134
33.2125,703.9913,4.8592,-32.93782,0.3207572,3.697149,100.0087
33.22083,704.157,4.858952,-32.9579,0.3203735,3.692972,100.0169
33.22917,704.3247,4.858714,-32.9772,0.3200117,3.689047,99.97247
33.2375,704.4882,4.858479,-32.99615,0.3196546,3.685178,100.0285
33.24584,704.655,4.858235,-33.01608,0.3192765,3.681062,99.98294
33.25416,704.822,4.857989,-33.03553,0.3189104,3.677086,100.025
33.2625,704.9882,4.857739,-33.05606,0.3185162,3.672787,99.99566
33.27083,705.1556,4.857498,-33.07641,0.3181282,3.668556,100.0075
33.27917,705.3197,4.857272,-33.0969,0.3177338,3.664252,99.96574
33.2875,705.4838,4.857038,-33.11681,0.3173538,3.660114,100.0322
33.29584,705.6514,4.856787,-33.13791,0.3169474,3.65567,99.96516
33.30416,705.8202,4.856546,-33.15736,0.3165837,3.651718,100.0206
33.3125,705.9815,4.856304,-33.17761,0.316193,3.647454,99.97637
33.32084,706.1508,4.856049,-33.19763,0.3158157,3.643342,100.0274
33.32916,706.3171,4.855785,-33.21772,0.315434,3.639181,99.96759
33.3375,706.4856,4.855538,-33.23904,0.3150235,3.634687,100.0156
33.34583,706.651,4.855306,-33.25852,0.3146561,3.63069,100.0234
33.35417,706.8172,4.855082,-33.27896,0.3142658,3.626426,99.99562
33.3625,706.981,4.854831,-33.29778,0.3139137,3.622605,100.0038
33.37084,707.15,4.854579,-33.31766,0.3135399,3.618532,99.99118
33.37916,707.3144,4.854343,-33.33723,0.3131698,3.614502,99.99328
33.3875,707.479,4.854102,-33.35779,0.3127754,3.610188,99.99725
33.39583,707.6452,4.853858,-33.37774,0.3123978,3.60607,100.0113
33.40417,707.812,4.853625,-33.39726,0.3120313,3.602079,100.0004
33.4125,707.9793,4.853406,-33.41724,0.3116542,3.597965,99.9733
33.42084,708.1444,4.853171,-33.43538,0.3113212,3.594359,100.026
33.42916,708.3124,4.852937,-33.45419,0.3109741,3.590589,99.98292
33.4375,708.4772,4.852704,-33.47302,0.3106236,3.58678,100.0186
33.44584,708.6438,4.852498,-33.4934,0.3102361,3.582544,99.98786
33.45416,708.814,4.852294,-33.51372,0.3098533,3.578362,100.0277
33.4625,708.9784,4.852078,-33.53238,0.3095068,3.574598,99.99058
33.47083,709.1438,4.851847,-33.55213,0.309134,3.57053,99.99459
33.47917,709.3095,4.851626,-33.57152,0.3087709,3.566572,99.98576
33.4875,709.4756,4.851412,-33.59174,0.3083872,3.562376,99.9753
33.49584,709.6413,4.851181,-33.61127,0.3080205,3.558378,100.0044
33.50416,709.8081,4.850953,-33.63224,0.3076194,3.553979,100.0308
33.5125,709.9751,4.850741,-33.65446,0.307187,3.549219,99.98575
33.52083,710.1421,4.850528,-33.67594,0.3067734,3.544676,100.0392
33.52917,710.3068,4.850308,-33.69655,0.3063791,3.540355,99.96152
33.5375,710.4737,4.850096,-33.71774,0.3059728,3.535894,100.0052
33.54584,710.6426,4.849867,-33.74037,0.3055328,3.531044,99.99761
33.55416,710.8062,4.849633,-33.76118,0.3051328,3.526656,100.014
33.5625,710.9734,4.849391,-33.78276,0.304717,3.522084,99.98504
33.57084,711.1398,4.849157,-33.80412,0.3043064,3.517572,100.0072
33.57916,711.3069,4.848953,-33.82595,0.303885,3.512933,99.9978
33.5875,711.4702,4.848752,-33.84641,0.3034938,3.508645,100.0255
33.59583,711.6396,4.848536,-33.86752,0.3030929,3.504242,99.96882
33.60417,711.8043,4.8483,-33.88888,0.302681,3.499711,100.0144
33.6125,711.973,4.848046,-33.91015,0.3022752,3.495252,99.96591
33.62084,712.1368,4.847797,-33.93156,0.3018613,3.490697,100.0539
33.62916,712.3056,4.847587,-33.95331,0.3014441,3.486105,99.96582
33.6375,712.472,4.847402,-33.97512,0.301023,3.481465,100.0092
33.64583,712.6389,4.847218,-33.9968,0.3006056,3.47687,99.99384
33.65417,712.8038,4.847022,-34.01867,0.3001819,3.4722,99.9883
33.6625,712.9691,4.846809,-34.04006,0.2997707,3.467672,100.0087
33.67084,713.1362,4.846578,-34.06113,0.2993691,3.463257,99.99772
33.67916,713.3026,4.84635,-34.08247,0.2989602,3.458756,99.99871
33.6875,713.4705,4.846164,-34.10379,0.2985534,3.454279,100.0178
33.69584,713.6374,4.846,-34.1255,0.2981358,3.449676,99.9943
33.70416,713.8032,4.845825,-34.14719,0.297718,3.445071,99.99216
33.7125,713.9689,4.845612,-34.1688,0.2973024,3.440489,99.98697
33.72083,714.1312,4.845396,-34.19042,0.296883,3.435864,100.02
33.72917,714.3011,4.845172,-34.21355,0.296434,3.430894,99.98268
33.7375,714.4644,4.84495,-34.23582,0.2959999,3.426097,100.0365
33.74584,714.6338,4.844747,-34.25924,0.2955432,3.421038,99.99741
33.75416,714.7985,4.844558,-34.28381,0.2950539,3.4156,99.99481
33.7625,714.9648,4.844376,-34.30674,0.2946066,3.410648,99.99088
33.77083,715.1342,4.844176,-34.32976,0.2941603,3.405706,100.0048
33.77917,715.2995,4.843961,-34.35368,0.2936881,3.400464,99.9811
33.7875,715.4637,4.843742,-34.37802,0.2932046,3.39509,100.0147
33.79584,715.6326,4.843552,-34.40186,0.2927378,3.38991,99.99784
33.80416,715.7976,4.843354,-34.42542,0.292274,3.384763,100.005
33.8125,715.9657,4.843164,-34.44776,0.2918439,3.380008,100.0026
33.82084,716.1312,4.842984,-34.47015,0.2914101,3.375207,99.98476
33.82916,716.2965,4.842794,-34.4924,0.2909797,3.370445,100.0212
33.8375,716.4634,4.842611,-34.5157,0.2905248,3.365398,100.0019
33.84583,716.6301,4.842426,-34.53929,0.2900629,3.36027,99.9936
33.85417,716.7949,4.842244,-34.56335,0.2895874,3.354984,99.98702
33.8625,716.9606,4.842039,-34.58726,0.2891169,3.349754,100.029
33.87084,717.1272,4.841848,-34.60933,0.2886928,3.345062,99.95874
33.87916,717.2963,4.841648,-34.63156,0.2882669,3.340348,100.0167
33.8875,717.4602,4.841454,-34.65494,0.2878078,3.33525,99.98136
33.89583,717.6278,4.841278,-34.67932,0.2873282,3.329912,100.0045
33.90417,717.7934,4.841079,-34.70218,0.286884,3.324984,100.0244
33.9125,717.9594,4.840881,-34.726,0.2864166,3.319787,100.0046
33.92084,718.1259,4.840686,-34.74876,0.2859758,3.314896,99.99758
33.92916,718.292,4.840481,-34.77102,0.2855473,3.310148,99.98331
33.9375,718.4589,4.840266,-34.793,0.2851265,3.305489,100.025
33.94584,718.625,4.840074,-34.81481,0.2847086,3.300862,99.96239
33.95416,718.789,4.839887,-34.83721,0.2842746,3.296048,100.0282
33.9625,718.959,4.839713,-34.86054,0.2838242,3.291044,99.99316
33.97083,719.1247,4.83954,-34.88238,0.2834059,3.28641,99.98444
33.97917,719.2856,4.83933,-34.9041,0.2829852,3.281748,99.99062
33.9875,719.4534,4.839116,-34.92944,0.282484,3.276151,100.024
33.99584,719.6222,4.83891,-34.95254,0.282038,3.271195,99.99058
34.00416,719.7892,4.838712,-34.97525,0.2816001,3.266333,100.0074
34.0125,719.9566,4.838511,-34.99742,0.2811759,3.261628,100.0066
34.02083,720.1206,4.838324,-35.01958,0.2807486,3.256886,99.99765
34.02917,720.2864,4.838156,-35.0423,0.2803094,3.252006,99.97692
34.0375,720.4514,4.837972,-35.06425,0.2798884,3.247336,100.0031
34.04584,720.618,4.837781,-35.08541,0.2794884,3.24291,100.0192
34.05416,720.7841,4.837578,-35.10764,0.2790619,3.238175,99.9891
34.0625,720.9503,4.837408,-35.12884,0.2786606,3.233732,100.0048
34.07084,721.1181,4.837256,-35.14903,0.278286,3.229596,99.98098
34.07916,721.2825,4.83709,-35.17014,0.277885,3.225158,100.0057
34.0875,721.4499,4.836891,-35.19178,0.2774746,3.220605,99.99379
34.09583,721.6155,4.836721,-35.21514,0.2770206,3.215548,100.0241
34.10417,721.7801,4.83655,-35.23806,0.2765759,3.210598,100.0174
34.1125,721.9476,4.836367,-35.26045,0.2761478,3.20584,99.99932
34.12084,722.1156,4.836202,-35.2848,0.275672,3.200528,99.93866
34.12916,722.281,4.836045,-35.30915,0.2751939,3.195187,100.0364
34.1375,722.4484,4.835889,-35.33252,0.2747412,3.190142,99.99986
34.14583,722.6147,4.835691,-35.35639,0.2742758,3.184948,99.99616
34.15417,722.7808,4.835498,-35.37903,0.2738404,3.180102,100.0101
34.1625,722.9472,4.835322,-35.40243,0.2733869,3.175045,100.0041
34.17084,723.1122,4.835159,-35.42582,0.272932,3.169971,99.98863
34.17916,723.2762,4.834984,-35.44882,0.2724857,3.164996,99.99331
34.1875,723.4458,4.834816,-35.47188,0.2720439,3.160074,100.0011
34.19584,723.6099,4.834641,-35.49454,0.271606,3.155196,100.0205
34.20416,723.7743,4.834452,-35.51709,0.2711716,3.150356,99.99809
34.2125,723.943,4.83425,-35.53928,0.2707503,3.145669,99.9871
34.22083,724.1106,4.83405,-35.5612,0.2703346,3.141046,99.98809
34.22917,724.2769,4.833881,-35.58284,0.2699246,3.136488,100.0227
34.2375,724.442,4.833704,-35.60657,0.2694621,3.131321,100.0045
34.24584,724.6063,4.833516,-35.6297,0.2690137,3.126316,99.9977
34.25416,724.775,4.833326,-35.65234,0.268582,3.121506,99.99864
34.2625,724.9392,4.833141,-35.67581,0.2681256,3.116406,99.96803
34.27083,725.1075,4.832951,-35.69922,0.2676746,3.111369,100.0296
34.27917,725.272,4.832783,-35.72316,0.2672075,3.106144,99.9817
34.2875,725.4403,4.83262,-35.74644,0.2667599,3.101145,100.0148
34.29584,725.6058,4.832455,-35.76955,0.2663138,3.096162,100.017
34.30416,725.7732,4.832304,-35.79416,0.2658331,3.090778,99.96349
34.3125,725.9387,4.83216,-35.81921,0.2653401,3.08525,100.0077
34.32084,726.102,4.832031,-35.843,0.2648756,3.080051,100.0296
34.32916,726.2712,4.831892,-35.86666,0.2644202,3.074959,99.98303
34.3375,726.4351,4.831769,-35.89008,0.2639656,3.069875,100.0148
34.34583,726.6011,4.831634,-35.91328,0.2635182,3.064872,99.99804
34.35417,726.767,4.831497,-35.93674,0.2630646,3.059798,99.98205
34.3625,726.9334,4.831346,-35.95944,0.26263,3.054944,100.002
34.37084,727.1045,4.831197,-35.98262,0.2621892,3.050017,100.0026
34.37916,727.2656,4.831049,-36.00608,0.2617307,3.044885,100.0104
34.3875,727.4337,4.830883,-36.02905,0.2612918,3.039978,100.0042
34.39583,727.5976,4.83071,-36.05229,0.2608418,3.034942,99.9925
34.40417,727.7647,4.830544,-36.07565,0.2603924,3.029912,99.97295
34.4125,727.9318,4.830403,-36.09954,0.2599304,3.024735,100.0068
34.42084,728.1,4.830258,-36.12534,0.2594234,3.019034,100.013
34.42916,728.2649,4.8301,-36.1491,0.258962,3.013864,100.0183
34.4375,728.4306,4.82994,-36.1739,0.2584766,3.008412,99.95078
34.44584,728.5966,4.829778,-36.19872,0.257991,3.002958,100.0239
34.45416,728.7621,4.829612,-36.22306,0.2575169,2.997636,100.0237
34.4625,728.932,4.829448,-36.2472,0.2570522,2.992424,99.98803
34.47083,729.0969,4.829297,-36.27028,0.2566081,2.987451,99.99706
34.47917,729.2602,4.829144,-36.29304,0.2561697,2.982542,99.97812
34.4875,729.4296,4.82898,-36.3167,0.2557163,2.97746,100.0287
34.49584,729.5937,4.828811,-36.3401,0.2552636,2.972385,99.98045
34.50416,729.7581,4.828639,-36.36309,0.2548213,2.96743,100.0109
34.5125,729.9274,4.828486,-36.3871,0.25436,2.962252,100.0066
34.52083,730.0922,4.82833,-36.4109,0.2538986,2.957072,99.97976
34.52917,730.2574,4.82817,-36.43538,0.2534211,2.951706,100.0045
34.5375,730.4244,4.82801,-36.46006,0.2529412,2.946309,100.0168
34.54584,730.589,4.827863,-36.48428,0.25247,2.941013,100.0031
34.55416,730.756,4.827724,-36.50897,0.2519901,2.935615,99.98349
34.5625,730.9222,4.82759,-36.53402,0.2515008,2.930107,100.016
34.57084,731.0865,4.827451,-36.55913,0.251008,2.924558,99.97751
34.57916,731.256,4.827303,-36.58458,0.2505125,2.918977,100.0275
34.5875,731.4214,4.827166,-36.60785,0.2500653,2.913957,99.97531
34.59583,731.5866,4.827024,-36.6315,0.2496088,2.908828,100.0158
34.60417,731.7538,4.826873,-36.65528,0.2491514,2.903688,99.99282
34.6125,731.9184,4.826724,-36.67731,0.2487334,2.899007,100.0227
34.62084,732.0866,4.82658,-36.70072,0.248286,2.893983,99.97003
34.62916,732.2514,4.826432,-36.7257,0.2477974,2.888477,100.0043
34.6375,732.418,4.826291,-36.75092,0.247305,2.882927,99.98478
34.64583,732.5836,4.826142,-36.77585,0.2468186,2.877445,100.0341
34.65417,732.7524,4.825978,-36.80008,0.2463525,2.8722,99.98319
34.6625,732.9153,4.825828,-36.82335,0.2459031,2.86715,99.99188
34.67084,733.0816,4.825672,-36.84844,0.245414,2.861634,100.0061
34.67916,733.2488,4.825497,-36.87283,0.2449426,2.856325,100.0231
34.6875,733.4134,4.82534,-36.8959,0.2445,2.851351,99.97644
34.69584,733.5803,4.825198,-36.91963,0.2440443,2.846222,99.98775
34.70416,733.7466,4.825066,-36.94256,0.2436069,2.841309,100.0124
34.7125,733.9156,4.82494,-36.96556,0.2431711,2.836411,100.0413
34.72083,734.0806,4.8248,-36.98804,0.2427437,2.831612,99.95528
34.72917,734.2464,4.824664,-37.01017,0.2423251,2.826914,100.0357
34.7375,734.4124,4.824539,-37.033,0.24189,2.822023,99.97045
34.74584,734.5756,4.824398,-37.0554,0.2414624,2.817219,100.0234
34.75416,734.7432,4.824256,-37.07804,0.241034,2.812406,99.97772
34.7625,734.9095,4.824134,-37.10132,0.2405889,2.807396,100.0236
34.77083,735.0749,4.824021,-37.12471,0.24014,2.802342,99.9688
34.77917,735.2432,4.823886,-37.148,0.239697,2.797356,100.0106
34.7875,735.4062,4.823742,-37.17215,0.2392276,2.79206,99.97734
34.79584,735.5746,4.82359,-37.19588,0.2387745,2.786955,100.0248
34.80416,735.7426,4.823448,-37.22126,0.2382812,2.78138,100.011
34.8125,735.9082,4.823308,-37.24535,0.2378164,2.776134,100.0016
34.82084,736.073,4.823169,-37.2688,0.2373658,2.771057,99.97705
34.82916,736.2384,4.823029,-37.29236,0.2369132,2.765954,100.0312
34.8375,736.4064,4.822882,-37.31634,0.2364538,2.760772,99.96775
34.84583,736.5718,4.822711,-37.34104,0.2359743,2.755354,100.0016
34.85417,736.736,4.82254,-37.36515,0.2355074,2.750082,100.0167
34.8625,736.9058,4.822388,-37.39022,0.2350242,2.744619,100.0005
34.87084,737.0694,4.822229,-37.41357,0.2345752,2.739556,99.97958
34.87916,737.2375,4.822076,-37.43756,0.2341158,2.734369,99.99175
34.8875,737.4011,4.821933,-37.45991,0.2336905,2.729581,100.0189
34.89583,737.5676,4.82179,-37.48291,0.2332532,2.724652,99.99049
34.90417,737.7342,4.821646,-37.50633,0.232806,2.719605,100.0227
34.9125,737.8974,4.821488,-37.5312,0.2323206,2.714112,99.97778
34.92084,738.0624,4.821334,-37.55546,0.2318518,2.708814,99.9891
34.92916,738.2314,4.821193,-37.57978,0.2313863,2.70355,100.0316
34.9375,738.3952,4.82106,-37.60375,0.2309232,2.698316,99.96905
34.94584,738.5674,4.820934,-37.62822,0.2304575,2.69305,100.0245
34.95416,738.7272,4.820816,-37.65285,0.2299742,2.687578,99.98288
34.9625,738.8974,4.82069,-37.67756,0.2295009,2.682222,100.0326
34.97083,739.0626,4.820538,-37.70253,0.2290158,2.676728,99.98184
34.97917,739.2272,4.820384,-37.72765,0.2285263,2.671182,100.011
34.9875,739.3903,4.820236,-37.75253,0.2280414,2.665688,99.98884
34.99584,739.5602,4.820105,-37.77712,0.2275705,2.660356,99.97416
35.00416,739.7237,4.819981,-37.80176,0.2270915,2.654931,100.0005
35.0125,739.8918,4.819874,-37.82584,0.2266308,2.649717,100.0332
35.02083,740.0572,4.819768,-37.8515,0.2261299,2.644035,99.9921
35.02917,740.2239,4.819653,-37.87709,0.2256324,2.638389,99.99712
35.0375,740.3876,4.819531,-37.90211,0.2251447,2.632859,99.98202
35.04584,740.5568,4.819412,-37.92802,0.2246425,2.627157,100.007
35.05416,740.7225,4.8193,-37.95273,0.2241646,2.621739,99.98618
35.0625,740.8874,4.819175,-37.97774,0.2236788,2.616228,100.0354
35.07084,741.0538,4.819063,-38.00232,0.2232049,2.610856,99.96789
35.07916,741.2201,4.818966,-38.02672,0.2227352,2.605532,100.0194
35.0875,741.3855,4.81885,-38.05224,0.222238,2.599886,99.97888
35.09583,741.5534,4.818727,-38.07694,0.2217628,2.594498,99.98907
35.10417,741.7202,4.818596,-38.10114,0.2212987,2.589236,100.0584
35.1125,741.8876,4.81847,-38.1246,0.2208524,2.584184,99.98514
35.12084,742.0504,4.818334,-38.14875,0.2203847,2.57888,99.95868
35.12916,742.2169,4.818176,-38.17312,0.2199164,2.573568,100.0026
35.1375,742.3866,4.818031,-38.19803,0.2194386,2.568144,100.0064
35.14583,742.5474,4.817897,-38.2217,0.2189804,2.562949,100.0117
35.15417,742.7163,4.817748,-38.24546,0.2185291,2.557835,100.0144
35.1625,742.8825,4.817606,-38.27,0.2180563,2.552467,100.0042
35.17084,743.0468,4.817478,-38.29369,0.2176016,2.547312,99.98097
35.17916,743.2145,4.817356,-38.31719,0.2171552,2.542251,100.0032
35.1875,743.3784,4.81722,-38.34006,0.2167192,2.537312,99.99628
35.19584,743.5439,4.817062,-38.36306,0.2162825,2.532364,100.0255
35.20416,743.711,4.816929,-38.38572,0.2158556,2.527531,99.96758
35.2125,743.8775,4.816812,-38.40865,0.2154213,2.522611,100.0131
35.22083,744.0436,4.816672,-38.43186,0.2149803,2.51761,99.98891
35.22917,744.2089,4.816539,-38.45504,0.214539,2.512606,100.0228
35.2375,744.3726,4.816422,-38.47912,0.2140746,2.50733,99.99049
35.24584,744.5422,4.816309,-38.50259,0.2136314,2.502302,99.98705
35.25416,744.708,4.81621,-38.5242,0.2132276,2.497736,100.0149
35.2625,744.8752,4.816096,-38.54654,0.2128081,2.492984,99.99401
35.27083,745.037,4.81599,-38.56946,0.2123691,2.488004,100.0011
35.27917,745.2086,4.815894,-38.59355,0.2119132,2.482824,100.0281
35.2875,745.3744,4.8158,-38.61764,0.2114511,2.477573,99.98938
35.29584,745.5406,4.815693,-38.6399,0.2110323,2.472827,99.96778
35.30416,745.7063,4.815578,-38.66244,0.2106065,2.467998,100.0118
35.3125,745.8701,4.815459,-38.68622,0.2101494,2.462803,100.0144
35.32084,746.0378,4.815338,-38.70966,0.2097046,2.45775,100.0158
35.32916,746.2026,4.815188,-38.7341,0.2092331,2.452384,99.97491
35.3375,746.3722,4.81503,-38.75948,0.2087451,2.446824,100.044
35.34583,746.5324,4.814908,-38.78455,0.2082541,2.441228,99.9413
35.35417,746.7022,4.814778,-38.81064,0.2077498,2.435474,100.0275
35.3625,746.8684,4.814632,-38.83664,0.2072434,2.429696,99.98931
35.37084,747.0348,4.814488,-38.86107,0.206774,2.424352,99.992
35.37916,747.2005,4.814357,-38.8858,0.2062972,2.418918,99.99841
35.3875,747.3652,4.814234,-38.91102,0.205808,2.41334,100.0217
35.39583,747.5321,4.814112,-38.9354,0.2053404,2.408014,99.9853
35.40417,747.6965,4.813984,-38.96043,0.2048552,2.40248,99.99442
35.4125,747.8631,4.813873,-38.98394,0.2044082,2.397394,100.0152
35.42084,748.031,4.813782,-39.00794,0.2039508,2.392184,99.97364
35.42916,748.1956,4.813676,-39.0314,0.2035026,2.387083,100.0005
35.4375,748.3634,4.813568,-39.05442,0.203068,2.382141,100.0064
35.44584,748.5278,4.813475,-39.07864,0.2026019,2.376827,99.99909
35.45416,748.6951,4.81337,-39.10352,0.2021234,2.371368,99.98976
35.4625,748.862,4.813261,-39.12963,0.2016158,2.365566,99.99592
35.47083,749.0282,4.813152,-39.15419,0.2011436,2.360181,100.0318
35.47917,749.1922,4.813064,-39.17856,0.2006736,2.354819,99.99844
35.4875,749.359,4.812969,-39.20221,0.2002232,2.349686,100.0089
35.49584,749.5256,4.812868,-39.22594,0.1997707,2.34453,99.99139
35.50416,749.6929,4.812756,-39.24895,0.1993361,2.339581,99.97038
35.5125,749.8572,4.812618,-39.27262,0.1988825,2.33441,100.0183
35.52083,750.022,4.812488,-39.29562,0.1984452,2.329428,100.0082
35.52917,750.1907,4.812374,-39.3186,0.198013,2.324506,99.99769
35.5375,750.3562,4.812262,-39.34167,0.1975747,2.319512,99.98331
35.54584,750.521,4.812154,-39.36387,0.1971561,2.314748,100.0237
35.55416,750.6878,4.812074,-39.388,0.1966947,2.309481,99.97519
35.5625,750.8545,4.811958,-39.41131,0.1962526,2.30444,99.98908
35.57084,751.0166,4.81182,-39.43572,0.1957794,2.299032,100.0265
35.57916,751.1856,4.811708,-39.46091,0.1952959,2.293503,99.97522
35.5875,751.3507,4.811594,-39.48619,0.1948062,2.287902,100.0311
35.59583,751.5172,4.811494,-39.51132,0.1943212,2.282354,99.96899
35.60417,751.6845,4.811392,-39.5363,0.1938408,2.276859,100.0092
35.6125,751.8505,4.811265,-39.56048,0.1933772,2.271562,99.98492
35.62084,752.0174,4.811153,-39.58428,0.1929238,2.266382,100.0289
