Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
39.20416,822.9726,8.672445,-31.04937,-0.3996276,-4.753767,99.98124
39.2125,823.1386,8.672344,-31.06768,-0.399935,-4.757713,99.9866
39.22083,823.3062,8.672211,-31.08682,-0.4002634,-4.761912,100.0085
39.22917,823.4714,8.672108,-31.10616,-0.4006004,-4.766213,100.0028
39.2375,823.6384,8.672016,-31.1249,-0.4009174,-4.770276,99.92602
39.24584,823.8036,8.671884,-31.1442,-0.4012528,-4.774559,100.0526
39.25416,823.9715,8.67173,-31.16291,-0.4015674,-4.778594,100.0119
39.2625,824.135,8.671638,-31.18115,-0.401874,-4.782536,100.0068
39.27083,824.3045,8.671622,-31.20086,-0.4022138,-4.786873,100.0015
39.27917,824.4679,8.671579,-31.22068,-0.402565,-4.791346,99.97316
39.2875,824.6368,8.671453,-31.24057,-0.4029102,-4.795746,99.97234
39.29584,824.8009,8.671329,-31.26075,-0.4032693,-4.800316,100.0387
39.30416,824.966,8.671222,-31.28037,-0.4036113,-4.80468,99.99862
39.3125,825.1325,8.671056,-31.30186,-0.4040038,-4.809646,99.98341
39.32084,825.2989,8.670876,-31.32378,-0.4044083,-4.814757,100.034
39.32916,825.4644,8.670762,-31.34404,-0.4047667,-4.819317,99.98953
39.3375,825.6299,8.670676,-31.36409,-0.4051189,-4.823806,99.98178
39.34583,825.7965,8.670531,-31.38474,-0.405486,-4.828471,100.025
39.35417,825.9616,8.670376,-31.40524,-0.4058506,-4.833108,99.95606
39.3625,826.1285,8.670288,-31.4256,-0.4062084,-4.837664,100.0702
39.37084,826.2972,8.670184,-31.44619,-0.40657,-4.842266,99.96384
39.37916,826.4634,8.669988,-31.46586,-0.406909,-4.846598,99.9797
39.3875,826.6281,8.669768,-31.48445,-0.4072189,-4.850586,100.0122
39.39583,826.7944,8.669608,-31.502,-0.407497,-4.854196,99.994
39.40417,826.9579,8.669504,-31.51945,-0.4077756,-4.857812,100.0139
39.4125,827.128,8.669374,-31.53785,-0.4080718,-4.861637,99.994
39.42084,827.2939,8.669241,-31.55652,-0.4083811,-4.865619,100.0049
39.42916,827.4592,8.669121,-31.57507,-0.4086874,-4.869567,100.018
39.4375,827.6262,8.668965,-31.59356,-0.4089894,-4.873464,99.94946
39.44584,827.791,8.668772,-31.6115,-0.4092787,-4.87721,100.0303
39.45416,827.9606,8.668621,-31.63048,-0.4095905,-4.881222,100.0265
39.4625,828.124,8.668538,-31.64856,-0.4098848,-4.885028,99.99311
39.47083,828.2878,8.668439,-31.66797,-0.4102158,-4.889273,99.99082
39.47917,828.4571,8.668306,-31.6879,-0.4105534,-4.893594,100.0075
39.4875,828.622,8.668171,-31.70668,-0.4108643,-4.8976,99.97211
39.49584,828.7875,8.668036,-31.72554,-0.4111769,-4.901625,99.99535
39.50416,828.9542,8.667822,-31.7447,-0.4114954,-4.905722,99.99859
39.5125,829.1188,8.667587,-31.76412,-0.4118238,-4.909935,100.0063
39.52083,829.2864,8.667451,-31.783,-0.4121328,-4.913919,100.0117
39.52917,829.4538,8.667388,-31.8019,-0.4124422,-4.917908,99.97742
39.5375,829.6218,8.667281,-31.82018,-0.412733,-4.921676,100.0198
39.54584,829.7863,8.667144,-31.83879,-0.4130372,-4.925606,99.98661
39.55416,829.9514,8.667039,-31.85568,-0.4132926,-4.928953,100.0124
39.5625,830.1157,8.666961,-31.8724,-0.413544,-4.932252,100.0234
39.57084,830.2849,8.666828,-31.88969,-0.4138042,-4.935656,99.96876
39.57916,830.4488,8.666704,-31.90708,-0.4140741,-4.939176,100.0296
39.5875,830.617,8.666684,-31.92535,-0.4143626,-4.94292,99.96514
39.59583,830.782,8.666656,-31.94242,-0.4146216,-4.94631,100.0129
39.60417,830.9493,8.666535,-31.96059,-0.4149076,-4.950025,99.99784
39.6125,831.1172,8.66637,-31.97921,-0.415205,-4.953877,99.98712
39.62084,831.2798,8.666246,-31.99765,-0.4155048,-4.957756,99.97788
39.62916,831.4485,8.666152,-32.01611,-0.4157961,-4.961533,100.0338
39.6375,831.6161,8.666015,-32.03531,-0.4161094,-4.965576,100.0139
39.64583,831.7806,8.665875,-32.0544,-0.4164238,-4.96963,99.98768
39.65417,831.9475,8.66577,-32.07296,-0.4167195,-4.973464,99.98046
39.6625,832.1139,8.665644,-32.09054,-0.4169882,-4.976974,100.0096
39.67084,832.2799,8.665496,-32.10837,-0.4172642,-4.980574,99.99266
39.67916,832.4455,8.665392,-32.12636,-0.4175446,-4.984224,99.97944
39.6875,832.6142,8.665335,-32.14486,-0.4178352,-4.987998,100.0441
39.69584,832.7805,8.665254,-32.16303,-0.4181195,-4.991696,99.95795
39.70416,832.9447,8.665137,-32.18059,-0.4183887,-4.995214,100.0447
39.7125,833.1103,8.665001,-32.19973,-0.4187004,-4.999242,99.99118
39.72083,833.275,8.664829,-32.21902,-0.4190169,-5.003326,99.98312
39.72917,833.4428,8.664559,-32.23865,-0.4193384,-5.00747,100.0314
39.7375,833.6089,8.664282,-32.25805,-0.4196552,-5.01156,100.0138
39.74584,833.7776,8.664109,-32.2782,-0.419989,-5.01585,99.99538
39.75416,833.9434,8.664001,-32.297,-0.4202894,-5.019746,99.97559
39.7625,834.11,8.663876,-32.31604,-0.4205948,-5.0237,99.98394
39.77083,834.2774,8.66373,-32.33499,-0.4208958,-5.0276,100.0532
39.77917,834.4416,8.663601,-32.35388,-0.4211997,-5.031538,99.98114
39.7875,834.6078,8.663449,-32.37332,-0.4215154,-5.035617,99.96619
39.79584,834.7728,8.663249,-32.39142,-0.4217957,-5.039273,100.0092
39.80416,834.9416,8.663081,-32.41032,-0.4220924,-5.043124,100.0092
39.8125,835.1069,8.663044,-32.42838,-0.4223704,-5.046754,99.98756
39.82084,835.2731,8.663059,-32.4468,-0.4226568,-5.050485,99.99451
39.82916,835.441,8.663001,-32.46667,-0.4229807,-5.054664,100.0368
39.8375,835.6066,8.66286,-32.4862,-0.4232982,-5.058766,99.98455
39.84583,835.7726,8.662726,-32.50516,-0.4235986,-5.062666,99.9803
39.85417,835.9388,8.662597,-32.5235,-0.4238813,-5.066353,100.0007
39.8625,836.1032,8.662441,-32.54264,-0.4241886,-5.070334,100.009
39.87084,836.2715,8.662332,-32.56132,-0.4244774,-5.074096,100.0246
39.87916,836.4375,8.662316,-32.57965,-0.4247594,-5.077776,99.99432
39.8875,836.6039,8.662319,-32.59791,-0.4250386,-5.081424,99.97426
39.89583,836.7705,8.662241,-32.61564,-0.4253023,-5.084887,100.0517
39.90417,836.9332,8.662074,-32.63344,-0.425573,-5.088433,99.953
39.9125,837.1012,8.661874,-32.65068,-0.4258213,-5.091712,100.01
39.92084,837.2705,8.661621,-32.66796,-0.4260676,-5.094966,100.0169
39.92916,837.4359,8.661351,-32.68545,-0.4263256,-5.098362,99.99411
39.9375,837.6032,8.661162,-32.70303,-0.4265829,-5.10175,99.98446
39.94584,837.7699,8.661036,-32.72012,-0.4268272,-5.104984,99.99191
39.95416,837.9355,8.66088,-32.73669,-0.4270584,-5.108059,100.0253
39.9625,838.101,8.660682,-32.75534,-0.427347,-5.11182,100.0342
39.97083,838.2651,8.660525,-32.77316,-0.4276141,-5.115326,99.95382
39.97917,838.4313,8.66043,-32.79168,-0.4278975,-5.119026,99.99207
39.9875,838.5986,8.660339,-32.811,-0.428201,-5.122966,99.9908
39.99584,838.7665,8.660255,-32.83087,-0.4285187,-5.127078,100.0241
40.00416,838.9316,8.660262,-32.84954,-0.428807,-5.130836,99.98926
40.0125,839.0978,8.660288,-32.86778,-0.4290813,-5.134426,100.0572
40.02083,839.2624,8.660234,-32.8856,-0.4293461,-5.137906,99.96722
40.02917,839.4294,8.660129,-32.90321,-0.4296016,-5.141272,99.97476
40.0375,839.5978,8.660035,-32.92179,-0.4298816,-5.14493,100.0082
40.04584,839.7612,8.659941,-32.9384,-0.4301137,-5.148019,99.98749
40.05416,839.9284,8.659784,-32.95527,-0.4303478,-5.15113,99.98682
40.0625,840.0942,8.65961,-32.97279,-0.430601,-5.154472,100.0264
40.07084,840.2609,8.659491,-32.9909,-0.4308696,-5.157997,99.99188
40.07916,840.4266,8.659372,-33.00822,-0.4311169,-5.16127,99.99469
40.0875,840.5937,8.659197,-33.0255,-0.431361,-5.164503,100.0177
40.09583,840.758,8.659025,-33.04338,-0.431625,-5.167976,99.96358
40.10417,840.9266,8.65889,-33.0615,-0.4318896,-5.171454,100.0448
40.1125,841.0929,8.658751,-33.07949,-0.4321533,-5.174922,100.0027
40.12084,841.2593,8.658599,-33.0972,-0.4324093,-5.1783,100.0078
40.12916,841.4261,8.658478,-33.11494,-0.432665,-5.181674,99.97595
40.1375,841.5907,8.658399,-33.1323,-0.432913,-5.184956,100.0056
40.14583,841.7571,8.65828,-33.1495,-0.4331537,-5.188152,99.9798
40.15417,841.9234,8.658088,-33.1654,-0.433359,-5.190922,100.0403
40.1625,842.088,8.657916,-33.18082,-0.4335532,-5.193562,99.98712
40.17084,842.2548,8.657825,-33.19783,-0.4337874,-5.19668,100.0073
40.17916,842.4228,8.657707,-33.21464,-0.4340143,-5.199711,99.98866
40.1875,842.5899,8.6575,-33.23106,-0.4342312,-5.202623,99.97535
40.19584,842.7541,8.657324,-33.24776,-0.4344601,-5.20568,100.0325
40.20416,842.922,8.657211,-33.26569,-0.4347164,-5.209064,99.93335
40.2125,843.0901,8.657062,-33.28372,-0.4349754,-5.212481,100.0285
40.22083,843.2563,8.656874,-33.301,-0.435216,-5.215679,100.0316
40.22917,843.4187,8.656739,-33.31729,-0.4354352,-5.218619,99.99849
40.2375,843.5881,8.656658,-33.33446,-0.4356679,-5.221722,99.97951
40.24584,843.7522,8.656538,-33.35122,-0.4358964,-5.224776,99.98032
40.25416,843.9194,8.656338,-33.36852,-0.4361352,-5.227954,99.99047
40.2625,844.0856,8.656181,-33.38641,-0.4363914,-5.231338,100.0584
40.27083,844.2534,8.656125,-33.4049,-0.4366611,-5.234888,99.96603
40.27917,844.4164,8.656018,-33.42266,-0.4369174,-5.238276,99.98751
40.2875,844.584,8.655845,-33.43925,-0.437135,-5.2412,100.0149
40.29584,844.7492,8.655736,-33.45652,-0.4373744,-5.244385,100.0081
40.30416,844.9176,8.655664,-33.47422,-0.4376207,-5.247653,99.98236
40.3125,845.0816,8.655572,-33.49225,-0.437882,-5.251101,100.0276
40.32084,845.2509,8.655472,-33.51104,-0.4381558,-5.2547,99.98554
40.32916,845.4152,8.655411,-33.53019,-0.4384465,-5.258504,100.0059
40.3375,845.5829,8.655387,-33.54861,-0.4387121,-5.262007,100.0117
40.34583,845.7508,8.655298,-33.56588,-0.4389456,-5.265122,99.99022
40.35417,845.9148,8.655152,-33.58381,-0.4392026,-5.268524,99.97926
40.3625,846.0799,8.655056,-33.60254,-0.4394793,-5.27216,100.0441
40.37084,846.2455,8.654985,-33.6217,-0.4397668,-5.275926,99.99499
40.37916,846.4149,8.654859,-33.63978,-0.4400193,-5.279273,99.99468
40.3875,846.5801,8.654756,-33.65771,-0.4402734,-5.282639,100.0011
40.39583,846.7432,8.654658,-33.67507,-0.4405146,-5.28585,99.96176
40.40417,846.9102,8.654524,-33.69202,-0.4407391,-5.288862,100.0333
40.4125,847.0782,8.654361,-33.7093,-0.4409703,-5.291954,100.0061
40.42084,847.2452,8.654215,-33.72656,-0.4412024,-5.295059,99.99762
40.42916,847.4094,8.65412,-33.74389,-0.4414404,-5.298231,99.98726
40.4375,847.5765,8.654039,-33.76064,-0.441658,-5.301162,99.99194
40.44584,847.7415,8.65392,-33.7765,-0.4418542,-5.303836,100.0125
40.45416,847.9091,8.653813,-33.79389,-0.4420878,-5.306958,100.0183
40.4625,848.0764,8.653699,-33.81134,-0.4423233,-5.310105,99.95709
40.47083,848.241,8.65348,-33.82889,-0.442565,-5.313326,100.0127
40.47917,848.4078,8.653192,-33.8471,-0.442821,-5.316718,100.0272
40.4875,848.5743,8.652966,-33.8642,-0.4430476,-5.31976,100.0009
40.49584,848.74,8.652828,-33.88037,-0.4432491,-5.322498,99.96174
40.50416,848.9062,8.652674,-33.89706,-0.4434647,-5.325406,100.0078
40.5125,849.0739,8.652476,-33.91426,-0.4436911,-5.328445,100.0296
40.52083,849.2407,8.65233,-33.93188,-0.4439297,-5.33163,99.99071
40.52917,849.4039,8.652235,-33.94963,-0.4441768,-5.334919,99.98944
40.5375,849.5712,8.652095,-33.96541,-0.4443647,-5.337497,99.94989
40.54584,849.7394,8.651962,-33.98176,-0.4445665,-5.340241,100.0316
40.55416,849.9032,8.65192,-33.99765,-0.4447614,-5.342904,99.99206
40.5625,850.07,8.65192,-34.01372,-0.4449574,-5.345578,100.0164
40.57084,850.2368,8.65185,-34.03125,-0.445192,-5.348718,100.0043
40.57916,850.4032,8.65171,-34.04875,-0.4454258,-5.35185,100.0079
40.5875,850.5696,8.651578,-34.0658,-0.445648,-5.35484,99.99512
40.59583,850.7328,8.651486,-34.08423,-0.4459112,-5.358325,100.0191
40.60417,850.9031,8.651345,-34.10186,-0.4461422,-5.361422,100.0044
40.6125,851.067,8.651205,-34.11844,-0.4463541,-5.364291,99.98222
40.62084,851.2347,8.651109,-34.13532,-0.446568,-5.367184,100.0148
40.62916,851.4007,8.651001,-34.15243,-0.446791,-5.370186,99.96474
40.6375,851.5672,8.650835,-34.17016,-0.447029,-5.37337,99.98488
40.64583,851.7345,8.650675,-34.18597,-0.4472142,-5.375918,100.0532
40.65417,851.9007,8.650606,-34.2013,-0.4473878,-5.378328,99.97862
40.6625,852.0678,8.650545,-34.21738,-0.44758,-5.380962,100.0313
40.67084,852.2336,8.650481,-34.23303,-0.4477626,-5.38348,99.96644
40.67916,852.4,8.650399,-34.24747,-0.4479111,-5.38559,100.0207
40.6875,852.5653,8.650301,-34.26342,-0.4481018,-5.388206,99.95594
40.69584,852.7314,8.650128,-34.28031,-0.4483162,-5.391109,100.0152
40.70416,852.8989,8.649922,-34.29726,-0.4485298,-5.394001,99.98642
40.7125,853.066,8.649794,-34.31348,-0.4487244,-5.396668,100.0137
40.72083,853.2301,8.649728,-34.32918,-0.448909,-5.39921,100.0273
40.72917,853.3972,8.649672,-34.34696,-0.4491446,-5.402369,100.0047
40.7375,853.5626,8.649562,-34.36376,-0.4493564,-5.40524,99.94266
40.74584,853.7281,8.649444,-34.38028,-0.44956,-5.408012,100.0328
40.75416,853.8953,8.649311,-34.39801,-0.4497934,-5.411144,99.95122
40.7625,854.061,8.649132,-34.41522,-0.4500145,-5.414129,100.0918
40.77083,854.2262,8.648956,-34.43035,-0.4501807,-5.416454,99.9607
40.77917,854.3952,8.648872,-34.44515,-0.4503324,-5.418604,100.0167
40.7875,854.5608,8.648803,-34.46047,-0.4505028,-5.420979,99.98649
40.79584,854.7249,8.648644,-34.47538,-0.4506641,-5.423244,99.99962
40.80416,854.8931,8.648444,-34.49187,-0.4508613,-5.425942,99.98851
40.8125,855.0601,8.648255,-34.50744,-0.4510354,-5.428363,100.0303
40.82084,855.2242,8.648066,-34.52278,-0.4512074,-5.430758,100.0009
40.82916,855.3949,8.647809,-34.5391,-0.4513953,-5.433346,99.98726
40.8375,855.5582,8.64758,-34.55381,-0.4515516,-5.435554,99.98938
40.84583,855.7264,8.647472,-34.56843,-0.4516976,-5.437638,99.96899
40.85417,855.8899,8.647358,-34.5839,-0.451873,-5.440076,100.0373
40.8625,856.0578,8.647149,-34.59986,-0.4520546,-5.442588,99.98718
40.87084,856.2251,8.646951,-34.61464,-0.4522055,-5.444732,100.0137
40.87916,856.3899,8.646829,-34.63015,-0.4523796,-5.447156,99.97101
40.8875,856.5562,8.646719,-34.64506,-0.452535,-5.449352,100.0157
40.89583,856.7232,8.646578,-34.65965,-0.4526804,-5.451432,99.96094
40.90417,856.8888,8.646457,-34.67532,-0.4528567,-5.453882,100.0537
40.9125,857.0551,8.646439,-34.69022,-0.453011,-5.456066,99.99269
40.92084,857.2211,8.646405,-34.70557,-0.4531778,-5.458403,100.0062
40.92916,857.3886,8.646278,-34.72167,-0.4533618,-5.460946,99.97078
40.9375,857.5554,8.646191,-34.73779,-0.4535473,-5.463508,100.008
40.94584,857.7212,8.646174,-34.75331,-0.4537178,-5.465889,100.0002
40.95416,857.8872,8.646088,-34.7708,-0.4539404,-5.468901,100.0026
40.9625,858.053,8.645912,-34.78799,-0.4541548,-5.471811,100.0193
40.97083,858.2199,8.645766,-34.80449,-0.4543489,-5.474476,99.98784
40.97917,858.3884,8.645655,-34.82168,-0.454559,-5.477336,100.0124
40.9875,858.5519,8.64547,-34.83872,-0.454772,-5.480232,99.95312
40.99584,858.7195,8.645216,-34.85564,-0.4549756,-5.483015,100.0496
41.00416,858.8845,8.645016,-34.87331,-0.4552026,-5.486079,99.9977
41.0125,859.0512,8.644908,-34.89075,-0.4554207,-5.489036,99.98844
41.02083,859.216,8.644811,-34.90715,-0.455614,-5.491696,99.99708
41.02917,859.3834,8.644699,-34.92298,-0.455788,-5.494121,100.0408
41.0375,859.5512,8.644637,-34.93805,-0.4559412,-5.496296,99.92332
41.04584,859.7164,8.644603,-34.95134,-0.4560506,-5.497944,100.0615
41.05416,859.8826,8.644509,-34.96522,-0.456174,-5.499762,99.97762
41.0625,860.0514,8.644388,-34.97899,-0.4562906,-5.501498,100.0133
41.07084,860.2139,8.644355,-34.99268,-0.4564144,-5.50332,99.95953
41.07916,860.3801,8.644372,-35.00754,-0.456563,-5.505442,100.0203
41.0875,860.5504,8.644326,-35.02194,-0.4566933,-5.507341,99.98272
41.09583,860.7139,8.644207,-35.03557,-0.4568131,-5.509118,100.0839
41.10417,860.8791,8.644062,-35.04986,-0.4569477,-5.51107,99.97192
41.1125,861.0491,8.643891,-35.06485,-0.4570933,-5.513157,100.0069
41.12084,861.2131,8.643681,-35.07943,-0.4572369,-5.515219,99.96945
41.12916,861.3786,8.643486,-35.09578,-0.4574248,-5.517815,99.99005
41.1375,861.5454,8.643379,-35.11218,-0.4576111,-5.520393,100.0086
41.14583,861.7099,8.643299,-35.12848,-0.4577988,-5.522986,100.0016
41.15417,861.8781,8.643156,-35.1438,-0.457955,-5.525202,99.97578
41.1625,862.0445,8.643018,-35.15735,-0.4580662,-5.526876,100.0273
41.17084,862.2102,8.642928,-35.16944,-0.4581406,-5.528101,99.97147
41.17916,862.3762,8.642831,-35.18183,-0.458222,-5.529416,100.012
41.1875,862.5416,8.642739,-35.19465,-0.4583152,-5.530872,100.0068
41.19584,862.7108,8.64265,-35.20847,-0.458429,-5.532575,99.99887
41.20416,862.8735,8.642549,-35.22116,-0.4585224,-5.534034,99.98334
41.2125,863.0415,8.64242,-35.2336,-0.4586016,-5.535322,99.99694
41.22083,863.2066,8.642281,-35.24592,-0.4586817,-5.536619,100.0076
41.22917,863.3749,8.642168,-35.25782,-0.4587456,-5.53772,100.0131
41.2375,863.5418,8.642089,-35.27106,-0.4588465,-5.539272,100.0119
41.24584,863.7072,8.641989,-35.28359,-0.4589309,-5.540622,99.98116
41.25416,863.8754,8.641841,-35.29768,-0.459052,-5.542416,99.99559
41.2625,864.0392,8.641705,-35.31078,-0.4591534,-5.543972,100.014
41.27083,864.2051,8.641512,-35.32462,-0.4592708,-5.54572,100.0004
41.27917,864.3725,8.641266,-35.3387,-0.4593925,-5.547522,100.0089
41.2875,864.5407,8.641059,-35.35263,-0.4595082,-5.549252,100.0092
41.29584,864.7045,8.640954,-35.36502,-0.4595903,-5.550576,99.97468
41.30416,864.8722,8.640894,-35.37734,-0.4596644,-5.551802,99.99922
41.3125,865.0363,8.640812,-35.39092,-0.4597768,-5.553492,99.99491
41.32084,865.2048,8.640691,-35.40358,-0.4598581,-5.554807,100.0152
41.32916,865.3686,8.640539,-35.41643,-0.4599516,-5.55627,99.98764
41.3375,865.5351,8.640351,-35.43011,-0.460062,-5.557936,100.0047
41.34583,865.7044,8.64015,-35.4447,-0.4601926,-5.559844,99.9772
41.35417,865.8684,8.640022,-35.45681,-0.4602656,-5.561059,100.0261
41.3625,866.0366,8.639961,-35.46832,-0.4603165,-5.562008,99.96001
41.37084,866.2012,8.639835,-35.48024,-0.4603836,-5.56315,100.0166
41.37916,866.3682,8.639588,-35.49448,-0.4605072,-5.564976,100.0235
41.3875,866.5352,8.639281,-35.5069,-0.4605831,-5.566226,99.98668
41.39583,866.7001,8.639009,-35.51962,-0.4606701,-5.567611,99.9957
41.40417,866.8687,8.638772,-35.53255,-0.4607563,-5.568987,100.0011
41.4125,867.0374,8.638598,-35.54622,-0.460862,-5.570597,100.0128
41.42084,867.2007,8.638511,-35.55762,-0.4609161,-5.571586,99.9953
41.42916,867.3669,8.638442,-35.5683,-0.4609472,-5.572294,99.99616
41.4375,867.5378,8.638325,-35.58024,-0.4610038,-5.573312,100.0267
41.44584,867.6984,8.638203,-35.59138,-0.4610548,-5.574262,99.99195
41.45416,867.8678,8.638172,-35.60338,-0.461115,-5.575322,99.96269
41.4625,868.0334,8.638207,-35.61469,-0.4611626,-5.576232,100.0257
41.47083,868.1974,8.638211,-35.62674,-0.4612316,-5.577402,99.99186
41.47917,868.3672,8.638144,-35.63776,-0.461265,-5.578139,99.99586
41.4875,868.5326,8.638082,-35.64771,-0.4612772,-5.57862,100.0267
41.49584,868.6966,8.637996,-35.65706,-0.4612759,-5.578936,99.97906
41.50416,868.8632,8.637847,-35.66826,-0.461318,-5.579778,99.98915
41.5125,869.0319,8.63768,-35.67961,-0.4613613,-5.580636,100.0034
41.52083,869.1975,8.637564,-35.69094,-0.4614084,-5.581539,100.0039
41.52917,869.3611,8.637434,-35.7015,-0.4614382,-5.582234,100.0077
41.5375,869.5289,8.637225,-35.71225,-0.4614666,-5.58291,100.0437
41.54584,869.6949,8.637007,-35.7222,-0.4614768,-5.583368,99.97196
41.55416,869.8608,8.636887,-35.73352,-0.4615224,-5.584252,99.99145
41.5625,870.0275,8.636806,-35.74558,-0.461586,-5.585356,100.0137
41.57084,870.1949,8.636647,-35.75768,-0.4616494,-5.586456,99.96594
41.57916,870.3608,8.636496,-35.77022,-0.4617264,-5.58772,100.0079
41.5875,870.5264,8.636401,-35.78152,-0.4617713,-5.588598,99.99512
41.59583,870.6924,8.636325,-35.79316,-0.4618244,-5.589575,100.0101
41.60417,870.8597,8.636224,-35.80537,-0.4618898,-5.5907,100.0233
41.6125,871.0266,8.636152,-35.81786,-0.4619631,-5.59192,99.99812
41.62084,871.1907,8.636172,-35.82937,-0.4620153,-5.592888,100.0063
41.62916,871.3571,8.636176,-35.84135,-0.4620758,-5.593952,99.97969
41.6375,871.5246,8.636078,-35.85277,-0.46212,-5.594824,99.99297
41.64583,871.6932,8.635962,-35.86347,-0.4621441,-5.595449,100.0165
41.65417,871.8569,8.635851,-35.8746,-0.4621863,-5.596294,99.99413
41.6625,872.0219,8.635642,-35.88495,-0.4622062,-5.596868,99.97306
41.67084,872.1897,8.635406,-35.89756,-0.46228,-5.598096,100.0336
41.67916,872.3562,8.635196,-35.90924,-0.4623318,-5.599058,100.0061
41.6875,872.5219,8.635019,-35.91992,-0.4623587,-5.599717,99.99124
41.69584,872.6882,8.634879,-35.93111,-0.4623978,-5.600525,99.99969
41.70416,872.8538,8.634725,-35.94362,-0.4624717,-5.601756,99.97826
41.7125,873.0191,8.634575,-35.95437,-0.4625008,-5.602441,99.99682
41.72083,873.1888,8.634426,-35.96445,-0.4625054,-5.602832,100.0076
41.72917,873.3539,8.634251,-35.9741,-0.462506,-5.603174,99.99647
41.7375,873.5203,8.63413,-35.98315,-0.462489,-5.603301,99.99989
41.74584,873.6864,8.634132,-35.99184,-0.4624636,-5.603328,100.0205
41.75416,873.8522,8.63415,-35.99946,-0.4624106,-5.603019,100.0122
41.7625,874.0202,8.634126,-36.00886,-0.4623998,-5.603223,99.98755
41.77083,874.1866,8.634039,-36.01728,-0.4623664,-5.603153,100.0047
41.77917,874.3547,8.633934,-36.02514,-0.462316,-5.602876,99.98988
41.7875,874.5212,8.633822,-36.03227,-0.4622484,-5.602394,99.96008
41.79584,874.6868,8.633686,-36.0412,-0.4622293,-5.602497,100.046
41.80416,874.8512,8.633561,-36.05022,-0.4622134,-5.60264,99.98609
41.8125,875.0216,8.633482,-36.06033,-0.4622168,-5.603016,100.011
41.82084,875.1861,8.633399,-36.07024,-0.4622236,-5.603432,99.98118
41.82916,875.3516,8.63327,-36.08128,-0.4622578,-5.604182,100.0006
41.8375,875.5203,8.633134,-36.0915,-0.4622659,-5.604615,100.0217
41.84583,875.6866,8.633019,-36.1013,-0.462267,-5.604965,100.0032
41.85417,875.8516,8.632899,-36.11252,-0.4623059,-5.60577,100.0257
41.8625,876.0178,8.632749,-36.12389,-0.462347,-5.606604,99.96241
41.87084,876.1861,8.632606,-36.13423,-0.4623586,-5.607078,99.99116
41.87916,876.3516,8.632499,-36.14378,-0.4623534,-5.60735,99.99345
41.8875,876.5187,8.632356,-36.15421,-0.4623688,-5.607873,100.019
41.89583,876.6839,8.632188,-36.16465,-0.4623868,-5.608426,99.97
41.90417,876.8504,8.632053,-36.17542,-0.4624115,-5.609059,100.031
41.9125,877.0175,8.631934,-36.18583,-0.4624254,-5.609563,99.99325
41.92084,877.1819,8.631741,-36.19558,-0.462427,-5.609916,100.0266
41.92916,877.3495,8.631503,-36.20474,-0.4624084,-5.610024,99.96884
41.9375,877.5147,8.631332,-36.21368,-0.4623876,-5.610109,100.0041
41.94584,877.6808,8.631228,-36.22336,-0.4623838,-5.610395,99.99112
41.95416,877.8493,8.631102,-36.2341,-0.4624037,-5.61097,100.0342
41.9625,878.0156,8.630976,-36.24402,-0.4624056,-5.611329,99.9895
41.97083,878.1839,8.630902,-36.2536,-0.4623967,-5.611554,100.0035
41.97917,878.3493,8.630797,-36.26137,-0.4623451,-5.611262,99.99239
41.9875,878.5168,8.63058,-36.26918,-0.4622916,-5.610942,99.99722
41.99584,878.6819,8.63037,-36.2772,-0.462247,-5.610734,100.0332
42.00416,878.8488,8.630293,-36.28628,-0.4622266,-5.610816,99.98058
42.0125,879.0156,8.63028,-36.29519,-0.462202,-5.610849,99.99422
42.02083,879.1828,8.630228,-36.3031,-0.4621512,-5.610562,99.9896
42.02917,879.3469,8.630124,-36.31072,-0.462098,-5.610244,99.97661
42.0375,879.5158,8.630026,-36.31906,-0.4620556,-5.610058,100.012
42.04584,879.6812,8.629882,-36.32798,-0.4620329,-5.61011,99.99905
42.05416,879.8462,8.629676,-36.33691,-0.4620113,-5.610174,100.0051
42.0625,880.0114,8.629519,-36.34766,-0.462035,-5.61079,100.0129
42.07084,880.1795,8.629491,-36.35825,-0.4620507,-5.611306,99.99274
42.07916,880.3462,8.629436,-36.36838,-0.4620566,-5.611705,100.0087
42.0875,880.5124,8.629249,-36.37784,-0.4620459,-5.611902,100.0233
42.09583,880.6775,8.629053,-36.38782,-0.4620502,-5.612281,99.96232
42.10417,880.8462,8.628909,-36.39876,-0.4620728,-5.612883,99.94905
42.1125,881.01,8.628762,-36.40907,-0.4620872,-5.613385,100.0596
42.12084,881.1762,8.628575,-36.419,-0.462088,-5.613721,100.0019
42.12916,881.3449,8.628426,-36.42962,-0.4621025,-5.614224,99.96425
42.1375,881.5121,8.628356,-36.43933,-0.4620956,-5.614468,100.0116
42.14583,881.6741,8.628295,-36.44706,-0.4620468,-5.614202,99.99266
42.15417,881.8431,8.628192,-36.455,-0.4619924,-5.613868,100.0023
42.1625,882.0091,8.628108,-36.46278,-0.4619386,-5.613543,100.0217
42.17084,882.1758,8.628074,-36.47122,-0.4619007,-5.613408,100.0147
42.17916,882.3422,8.627936,-36.4786,-0.4618354,-5.612942,99.98008
42.1875,882.5106,8.627707,-36.4858,-0.4617632,-5.612392,100.0058
42.19584,882.6749,8.627532,-36.49262,-0.4616874,-5.611799,99.99251
